playerId,playerName,deviceId,soccerFieldId,raw_time,epoch_time,session,latitude,longitude,altitude,satellite,pdop,speed,heading,accX,accY,accZ,rotX,rotY,rotZ,pitch,roll,temp,step,crc,cnt,synced
,,,,1776019819.70018482208251953,12.04.2026 18:50:19.700,1,48.24015427,16.33641052,219.27799988,28,1.00000000,3.54900002,310.64138794,7320,-6140,-664,-1767,-4036,394,-64.21787262,3.05626369,-448,3306,54888,43565,0
,,,,1776019820.20018482208251953,12.04.2026 18:50:20.200,1,48.24016190,16.33639336,219.38999939,27,1.01999998,2.50900006,307.81332397,11254,386,-5390,6517,-2702,-6251,-59.78820419,-12.42137623,-496,3308,46320,43566,0
,,,,1776019820.70018458366394043,12.04.2026 18:50:20.700,1,48.24016190,16.33638000,219.43800354,30,0.94000000,1.32099998,295.16674805,486,314,-1148,-74,1568,1121,-71.99607086,-15.97923088,-480,3309,39137,43567,0
,,,,1776019821.20018434524536133,12.04.2026 18:50:21.200,1,48.24016571,16.33637428,219.32699585,26,1.05999994,0.38900000,305.44314575,8272,526,-2622,1756,1719,-1251,-68.60870361,5.85721827,-480,3310,42380,43568,0
,,,,1776019821.70018410682678223,12.04.2026 18:50:21.700,1,48.24016571,16.33637428,219.39999390,31,0.98000002,0.42800000,139.94573975,7206,3188,-5074,1886,-1617,1049,-87.19879913,13.71046352,-448,3310,38689,43569,0
,,,,1776019822.20018386840820312,12.04.2026 18:50:22.200,1,48.24016571,16.33637810,219.47599792,28,1.04999995,0.41000000,134.04222107,7504,178,-3248,1804,1853,-1468,-86.54999542,16.26442909,-464,3310,1864,43570,0
,,,,1776019822.70018362998962402,12.04.2026 18:50:22.700,1,48.24016190,16.33638191,219.52900696,30,0.93000001,1.07200003,104.76615906,6132,2994,-5382,523,1872,-1145,-90.80477905,21.27822685,-448,3311,39335,43571,0
,,,,1776019823.20018339157104492,12.04.2026 18:50:23.200,1,48.24016190,16.33638954,219.63299561,28,0.98000002,1.38000000,102.83497620,6974,-248,-6872,397,1921,2050,-94.09661865,25.38401985,-464,3312,45352,43572,0
,,,,1776019823.70018315315246582,12.04.2026 18:50:23.700,1,48.24016190,16.33639908,219.67599487,26,1.08000004,1.41100001,104.69873810,12640,718,-5322,3074,-1619,-5651,-106.48035431,37.04129410,-480,3313,59817,43573,0
,,,,1776019824.20018291473388672,12.04.2026 18:50:24.200,1,48.24016190,16.33641624,219.80999756,26,1.08000004,3.09599996,97.14335632,21846,-444,-8378,-8674,5403,-300,-91.01957703,17.93085098,-448,3315,41223,43574,0
,,,,1776019824.70018267631530762,12.04.2026 18:50:24.700,1,48.24015808,16.33643532,219.70700073,25,1.11000001,2.69799995,99.98207855,12450,2706,-3162,-7937,-463,5814,-82.38292694,7.14419365,-432,3316,40557,43575,0
,,,,1776019825.20018243789672852,12.04.2026 18:50:25.200,1,48.24015427,16.33645821,219.89199829,26,1.11000001,3.82999992,104.00984192,776,-2386,-2910,-1383,-5833,-4725,-79.85707855,17.24089432,-448,3317,40811,43576,0
,,,,1776019825.70018219947814941,12.04.2026 18:50:25.700,1,48.24015045,16.33648300,219.99099731,25,1.11000001,4.27299976,100.53822327,13158,-966,-4470,11389,3337,-4505,-67.30274963,26.89258385,-464,3319,45978,43577,0
,,,,1776019826.20018196105957031,12.04.2026 18:50:26.200,1,48.24014664,16.33651161,220.12600708,25,1.11000001,4.15399981,96.12294006,-936,4720,-2282,3814,-4882,7337,-72.46460724,24.10175896,-448,3320,62856,43578,0
,,,,1776019826.70018172264099121,12.04.2026 18:50:26.700,1,48.24014282,16.33654213,220.23300171,27,1.00999999,4.93599987,96.72064209,11156,634,-8112,-7406,1920,4773,-65.27342224,33.66464615,-464,3322,28913,43579,0
,,,,1776019827.20018148422241211,12.04.2026 18:50:27.200,1,48.24013901,16.33657265,220.25000000,25,1.10000002,4.44700003,98.68534088,5266,-1510,-702,3221,-8122,-6564,-72.38107300,35.59027100,-480,3323,24297,43580,0
,,,,1776019827.70018148422241211,12.04.2026 18:50:27.700,1,48.24013901,16.33660698,220.33399963,28,0.99000001,5.13700008,95.90809631,15490,5322,-4388,13309,6209,-1185,-51.37372208,34.41444397,-464,3325,39157,43581,0
,,,,1776019828.20018124580383301,12.04.2026 18:50:28.200,1,48.24013901,16.33663750,220.33900452,27,0.99000001,3.92000008,95.81156158,2068,3994,-2236,4510,-3576,3244,-54.42621994,44.21290970,-448,3326,33977,43582,0
,,,,1776019828.70018100738525391,12.04.2026 18:50:28.700,1,48.24013519,16.33666420,220.39999390,27,1.01999998,4.09499979,93.68742371,9620,972,-8802,-14887,-4244,-1601,-49.14995956,45.72741318,-448,3328,64924,43583,0
,,,,1776019829.20018076896667480,12.04.2026 18:50:29.200,1,48.24013519,16.33668709,220.41600037,27,0.97000003,2.87400007,89.59249878,192,-2458,-1418,3049,-876,-1215,-47.52436066,53.25866699,-496,3329,28143,43584,0
,,,,1776019829.70018053054809570,12.04.2026 18:50:29.700,1,48.24013901,16.33670616,220.55200195,27,1.00000000,2.86199999,82.31038666,14140,-106,-2904,4666,-3608,2034,-57.90446091,23.09875870,-448,3331,50893,43521,0
,,,,1776019830.30018019676208496,12.04.2026 18:50:30.300,1,48.24013901,16.33671761,220.65299988,28,0.99000001,1.48699999,77.98734283,4182,1538,-604,214,-1339,1060,-69.50627136,15.10955715,-464,3332,23993,43522,0
,,,,1776019830.70018005371093750,12.04.2026 18:50:30.700,1,48.24013901,16.33672714,220.59100342,28,1.00000000,1.49600005,89.39714050,5632,284,-926,-549,-394,-1209,-77.23948669,7.78572369,-464,3334,42706,43523,0
,,,,1776019831.20017981529235840,12.04.2026 18:50:31.200,1,48.24013901,16.33673668,220.63200378,26,1.00000000,1.54700005,91.91422272,5124,1532,-1520,-2742,-1354,1690,-91.46157074,2.31186914,-448,3335,41919,43524,0
